item_id,relative_path,caption,clothes_type
id_00003216,id_00003216/MEN_Sweaters_id_00003216_01_7_additional.jpg,a man in a blue shirt and jeans,1
id_00003216,id_00003216/MEN_Sweaters_id_00003216_02_2_side.jpg,a man in a white shirt and jeans,1
id_00003216,id_00003216/MEN_Sweaters_id_00003216_03_2_side.jpg,a man in a grey shirt and jeans,1
id_00003216,id_00003216/MEN_Sweaters_id_00003216_03_7_additional.jpg,the men's short sleeve shirt in grey,1
id_00003216,id_00003216/MEN_Sweaters_id_00003216_04_2_side.jpg,the men's short sleeve shirt in purple,1
id_00003216,id_00003216/MEN_Sweaters_id_00003216_04_3_back.jpg,the back view of a man wearing a purple shirt,1
id_00003216,id_00003216/MEN_Sweaters_id_00003216_04_7_additional.jpg,a man in a purple shirt and jeans,1
id_00003216,id_00003216/MEN_Sweaters_id_00003216_05_7_additional.jpg,a man in a pink shirt standing up,1
id_00003216,id_00003216/MEN_Sweaters_id_00003216_06_1_front.jpg,the man is wearing a light blue shirt,1
id_00003216,id_00003216/MEN_Sweaters_id_00003216_06_2_side.jpg,a man in a blue shirt and black pants is holding a white object,1
id_00003216,id_00003216/MEN_Sweaters_id_00003216_06_3_back.jpg,the back view of a man wearing a light blue shirt,1
id_00003218,id_00003218/WOMEN_Blouses_Shirts_id_00003218_01_3_back.jpg,the back of a woman wearing a blue and white top,1
id_00003218,id_00003218/WOMEN_Blouses_Shirts_id_00003218_01_4_full.jpg,a woman wearing a blue and white top,1
id_00003220,id_00003220/WOMEN_Blouses_Shirts_id_00003220_03_2_side.jpg,a woman wearing jeans and a blouse,1
id_00003220,id_00003220/WOMEN_Blouses_Shirts_id_00003220_03_3_back.jpg,the back view of a woman wearing a pink blouse,1
id_00003220,id_00003220/WOMEN_Blouses_Shirts_id_00003220_03_4_full.jpg,a woman wearing jeans and a blouse,1
id_00003220,id_00003220/WOMEN_Blouses_Shirts_id_00003220_04_2_side.jpg,a woman in a white blouse and black jeans,1
id_00003220,id_00003220/WOMEN_Blouses_Shirts_id_00003220_04_7_additional.jpg,a woman in a white blouse and black pants,1
id_00003220,id_00003220/WOMEN_Blouses_Shirts_id_00003220_07_3_back.jpg,the back view of a woman wearing black shorts and a black blouse,1
id_00003221,id_00003221/WOMEN_Sweaters_id_00003221_02_2_side.jpg,a woman in a white sweater and black skirt,1
id_00003221,id_00003221/WOMEN_Sweaters_id_00003221_02_3_back.jpg,the white knit cardigan sweater is a great way to keep warm,1
id_00003223,id_00003223/WOMEN_Tees_Tanks_id_00003223_01_1_front.jpg,a woman in a black top and white pants,1
id_00003223,id_00003223/WOMEN_Tees_Tanks_id_00003223_01_3_back.jpg,the back view of a woman wearing a black top,1
id_00003225,id_00003225/MEN_Sweatshirts_Hoodies_id_00003225_01_2_side.jpg,a man in a black shirt and pants standing,1
id_00003225,id_00003225/MEN_Sweatshirts_Hoodies_id_00003225_01_4_full.jpg,the black sweatshirt with the word basquat on it,1
id_00003226,id_00003226/WOMEN_Tees_Tanks_id_00003226_03_1_front.jpg,the white tee shirt is a great way to wear a casual look,1
id_00003226,id_00003226/WOMEN_Tees_Tanks_id_00003226_03_2_side.jpg,a woman with a large belly is standing in front of a white background,1
id_00003226,id_00003226/WOMEN_Tees_Tanks_id_00003226_03_4_full.jpg,the white tee shirt is worn by a woman,1
id_00003226,id_00003226/WOMEN_Tees_Tanks_id_00003226_04_1_front.jpg,the top is pink and has an asymmetrical knot,1
id_00003226,id_00003226/WOMEN_Tees_Tanks_id_00003226_04_2_side.jpg,a woman with a large belly is standing in front of a white background,1
id_00003229,id_00003229/MEN_Tees_Tanks_id_00003229_01_3_back.jpg,the back view of a man wearing a black and red tribal print t - shirt,1
id_00003229,id_00003229/MEN_Tees_Tanks_id_00003229_01_4_full.jpg,a man wearing a black and red t - shirt with a pattern,1
id_00003230,id_00003230/WOMEN_Blouses_Shirts_id_00003230_02_1_front.jpg,the top is white with lace detailing,1
id_00003230,id_00003230/WOMEN_Blouses_Shirts_id_00003230_02_2_side.jpg,a woman wearing a white blouse and shorts,1
id_00003234,id_00003234/WOMEN_Dresses_id_00003234_02_1_front.jpg,a woman wearing a gray dress with an american flag print,3
id_00003234,id_00003234/WOMEN_Dresses_id_00003234_02_4_full.jpg,a woman wearing a hat and dress,3
id_00003235,id_00003235/WOMEN_Cardigans_id_00003235_01_2_side.jpg,a young girl wearing a hat and a cardigan,1
id_00003236,id_00003236/WOMEN_Pants_id_00003236_04_2_side.jpg,a woman in a white top and blue pants is standing on a wooden board,2
id_00003236,id_00003236/WOMEN_Pants_id_00003236_04_3_back.jpg,the back view of a woman wearing navy polka dot pants,2
id_00003237,id_00003237/WOMEN_Cardigans_id_00003237_02_1_front.jpg,a woman in a beige sweater and lace skirt,1
id_00003237,id_00003237/WOMEN_Cardigans_id_00003237_04_1_front.jpg,a woman in a lace dress and a pink cardigan,1
id_00003237,id_00003237/WOMEN_Cardigans_id_00003237_04_3_back.jpg,the fringed cardigan sweater is pink and has fringe detailing,1
id_00003238,id_00003238/WOMEN_Sweaters_id_00003238_02_2_side.jpg,a woman in a white top and shorts,1
id_00003238,id_00003238/WOMEN_Sweaters_id_00003238_02_7_additional.jpg,the crochet poncho is made from a knitted fabric,1
id_00003238,id_00003238/WOMEN_Sweaters_id_00003238_03_2_side.jpg,a woman in a yellow sweater and shorts,1
id_00003242,id_00003242/MEN_Denim_id_00003242_01_2_side.jpg,a man standing on a skateboard with his feet on the ground,2
id_00003242,id_00003242/MEN_Denim_id_00003242_01_3_back.jpg,the back view of a man wearing a grey t - shirt and light blue jeans,2
id_00003244,id_00003244/WOMEN_Graphic_Tees_id_00003244_01_1_front.jpg,a woman wearing a grey new york t - shirt,1
id_00003244,id_00003244/WOMEN_Graphic_Tees_id_00003244_01_3_back.jpg,the back view of a woman wearing a grey t - shirt and shorts,1
id_00003250,id_00003250/WOMEN_Dresses_id_00003250_01_2_side.jpg,a woman in a blue dress is standing on a white floor,3
id_00003250,id_00003250/WOMEN_Dresses_id_00003250_01_3_back.jpg,the back of a woman wearing a light blue dress,3
id_00003250,id_00003250/WOMEN_Dresses_id_00003250_02_1_front.jpg,a young girl wearing a denim shirt dress,3
id_00003252,id_00003252/MEN_Denim_id_00003252_01_1_front.jpg,a man wearing a grey t - shirt and black pants,2
id_00003252,id_00003252/MEN_Denim_id_00003252_01_2_side.jpg,a man is sitting on a bed with his legs crossed,2
id_00003253,id_00003253/WOMEN_Sweatshirts_Hoodies_id_00003253_01_3_back.jpg,the back view of a woman wearing a pink sweatshirt,1
id_00003253,id_00003253/WOMEN_Sweatshirts_Hoodies_id_00003253_01_4_full.jpg,"a woman wearing a pink sweatshirt with the words ""guns and roses""",1
id_00003254,id_00003254/WOMEN_Cardigans_id_00003254_03_1_front.jpg,the model is wearing a white cardigan and jeans,1
id_00003254,id_00003254/WOMEN_Cardigans_id_00003254_03_3_back.jpg,the back view of a woman wearing a white sweater,1
id_00003256,id_00003256/WOMEN_Graphic_Tees_id_00003256_02_2_side.jpg,a woman in a red top and black underwear,1
id_00003256,id_00003256/WOMEN_Graphic_Tees_id_00003256_02_3_back.jpg,the back view of a woman wearing a red tank top,1
id_00003257,id_00003257/WOMEN_Blouses_Shirts_id_00003257_04_1_front.jpg,a woman in a white shirt and mustard pants,1
id_00003257,id_00003257/WOMEN_Blouses_Shirts_id_00003257_04_3_back.jpg,the back view of a woman wearing a hat and a white top,1
id_00003257,id_00003257/WOMEN_Blouses_Shirts_id_00003257_04_7_additional.jpg,a woman in a white shirt and yellow pants,1
id_00003257,id_00003257/WOMEN_Blouses_Shirts_id_00003257_05_1_front.jpg,a woman in black blouse and mustard pants,1
id_00003257,id_00003257/WOMEN_Blouses_Shirts_id_00003257_05_3_back.jpg,a woman in a black blouse and yellow pants,1
id_00003257,id_00003257/WOMEN_Blouses_Shirts_id_00003257_06_1_front.jpg,the white blouse is paired with mustard pants,1
id_00003258,id_00003258/WOMEN_Pants_id_00003258_03_1_front.jpg,a woman wearing black pants and a top,2
id_00003258,id_00003258/WOMEN_Pants_id_00003258_03_7_additional.jpg,a woman wearing black pants and a top,2
id_00003258,id_00003258/WOMEN_Pants_id_00003258_04_1_front.jpg,a woman wearing a crop top and pants,2
id_00003258,id_00003258/WOMEN_Pants_id_00003258_04_3_back.jpg,a woman wearing white pants with crochet lace,2
id_00003259,id_00003259/WOMEN_Tees_Tanks_id_00003259_01_3_back.jpg,"the cropped tee is made from a soft, lightweight fabric",1
id_00003259,id_00003259/WOMEN_Tees_Tanks_id_00003259_01_7_additional.jpg,the model wears a grey tee shirt and jeans,1
id_00003259,id_00003259/WOMEN_Tees_Tanks_id_00003259_02_1_front.jpg,the model wears a blue shirt and shorts,1
id_00003261,id_00003261/WOMEN_Tees_Tanks_id_00003261_02_1_front.jpg,the model wears a white and black striped tee shirt,1
id_00003261,id_00003261/WOMEN_Tees_Tanks_id_00003261_02_3_back.jpg,the back view of a woman wearing a striped tee shirt,1
id_00003262,id_00003262/WOMEN_Tees_Tanks_id_00003262_02_2_side.jpg,a young girl wearing a striped shirt,1
id_00003262,id_00003262/WOMEN_Tees_Tanks_id_00003262_02_4_full.jpg,the striped tee is made from a soft cotton and has a short sleeve,1
id_00003264,id_00003264/WOMEN_Dresses_id_00003264_02_1_front.jpg,a woman in a white shirt dress,3
id_00003264,id_00003264/WOMEN_Dresses_id_00003264_02_3_back.jpg,the back view of a woman wearing a white shirt dress,3
id_00003264,id_00003264/WOMEN_Dresses_id_00003264_02_4_full.jpg,a blonde woman in a white dress and heels,3
id_00003265,id_00003265/WOMEN_Blouses_Shirts_id_00003265_01_1_front.jpg,the back of a woman wearing a black top with fringe,1
id_00003265,id_00003265/WOMEN_Blouses_Shirts_id_00003265_01_3_back.jpg,the back of a woman wearing a black and white fringe top,1
id_00003265,id_00003265/WOMEN_Blouses_Shirts_id_00003265_01_7_additional.jpg,a woman wearing shorts and a black fringe jacket,1
id_00003265,id_00003265/WOMEN_Blouses_Shirts_id_00003265_02_4_full.jpg,a woman wearing shorts and a top,1
id_00003266,id_00003266/WOMEN_Graphic_Tees_id_00003266_01_2_side.jpg,a woman wearing a white tank top with a red and black design,1
id_00003266,id_00003266/WOMEN_Graphic_Tees_id_00003266_01_3_back.jpg,the back view of a woman wearing a white tank top,1
id_00003269,id_00003269/WOMEN_Shorts_id_00003269_02_2_side.jpg,a woman wearing shorts with embroidered designs,2
id_00003269,id_00003269/WOMEN_Shorts_id_00003269_02_3_back.jpg,the back view of a woman wearing black shorts with white embroidery,2
id_00003272,id_00003272/WOMEN_Rompers_Jumpsuits_id_00003272_01_2_side.jpg,a woman in a black hat and black jumpsuit,3
id_00003272,id_00003272/WOMEN_Rompers_Jumpsuits_id_00003272_01_3_back.jpg,a woman in a black jumpsuit and hat,3
id_00003273,id_00003273/WOMEN_Tees_Tanks_id_00003273_02_1_front.jpg,the black long sleeve top is worn with jeans and boots,1
id_00003273,id_00003273/WOMEN_Tees_Tanks_id_00003273_02_4_full.jpg,a woman wearing jeans and a black sweater,1
id_00003275,id_00003275/WOMEN_Shorts_id_00003275_02_1_front.jpg,a woman wearing a white top and jeans,2
id_00003275,id_00003275/WOMEN_Shorts_id_00003275_02_4_full.jpg,a woman wearing a white top and black jeans,2
id_00003275,id_00003275/WOMEN_Shorts_id_00003275_02_7_additional.jpg,the shorts are black and have fray detailing,2
id_00003275,id_00003275/WOMEN_Shorts_id_00003275_03_3_back.jpg,a woman in white shorts with a white crop top,2
id_00003276,id_00003276/WOMEN_Dresses_id_00003276_04_1_front.jpg,the black dress has sheer panels on the shoulders,3
id_00003276,id_00003276/WOMEN_Dresses_id_00003276_04_2_side.jpg,the black bodycon dress is made from a stretchy fabric,3
id_00003276,id_00003276/WOMEN_Dresses_id_00003276_04_4_full.jpg,a woman in a black dress posing for the camera,3
id_00003276,id_00003276/WOMEN_Dresses_id_00003276_05_1_front.jpg,a woman in a red dress with mesh,3
id_00003276,id_00003276/WOMEN_Dresses_id_00003276_05_2_side.jpg,a woman in a red dress posing for the camera,3
id_00003276,id_00003276/WOMEN_Dresses_id_00003276_06_2_side.jpg,the white and black midi dress is a great way to wear a dress,3
id_00003277,id_00003277/WOMEN_Skirts_id_00003277_02_2_side.jpg,a woman wearing a black skirt with silver and black beads,2
id_00003277,id_00003277/WOMEN_Skirts_id_00003277_02_3_back.jpg,the skirt is black with white embroidery,2
id_00003278,id_00003278/WOMEN_Tees_Tanks_id_00003278_01_2_side.jpg,a little girl with a red nose,1
id_00003278,id_00003278/WOMEN_Tees_Tanks_id_00003278_01_7_additional.jpg,the white v - neck tee is a great way to wear a simple tee,1
id_00003278,id_00003278/WOMEN_Tees_Tanks_id_00003278_02_1_front.jpg,a woman wearing a black v - neck t - shirt,1
id_00003278,id_00003278/WOMEN_Tees_Tanks_id_00003278_02_3_back.jpg,the back view of a woman wearing a black t - shirt,1
id_00003278,id_00003278/WOMEN_Tees_Tanks_id_00003278_02_7_additional.jpg,a woman wearing a black top and jeans,1
id_00003280,id_00003280/MEN_Shorts_id_00003280_01_1_front.jpg,a man wearing a shirt with geometric print shorts,2
id_00003280,id_00003280/MEN_Shorts_id_00003280_01_3_back.jpg,a man wearing a shirt with geometric patterns,2
id_00003281,id_00003281/WOMEN_Jackets_Coats_id_00003281_03_2_side.jpg,a woman in a black blazer and pants,1
id_00003281,id_00003281/WOMEN_Jackets_Coats_id_00003281_03_7_additional.jpg,a woman in black leather pants and a blazer,1
id_00003281,id_00003281/WOMEN_Jackets_Coats_id_00003281_04_3_back.jpg,the back view of a woman wearing a gray blazer,1
id_00003281,id_00003281/WOMEN_Jackets_Coats_id_00003281_04_4_full.jpg,a woman wearing a blazer and leggings,1
id_00003282,id_00003282/WOMEN_Graphic_Tees_id_00003282_01_1_front.jpg,a woman in pink shorts and a white shirt,1
id_00003282,id_00003282/WOMEN_Graphic_Tees_id_00003282_01_3_back.jpg,the back view of a woman wearing a white t - shirt and pink shorts,1
id_00003283,id_00003283/WOMEN_Dresses_id_00003283_02_1_front.jpg,a woman in a black and white striped dress,3
id_00003284,id_00003284/WOMEN_Pants_id_00003284_02_1_front.jpg,woman in black top and patterned pants,2
id_00003284,id_00003284/WOMEN_Pants_id_00003284_02_3_back.jpg,a woman standing in front of a white wall wearing black and white pants,2
id_00003284,id_00003284/WOMEN_Pants_id_00003284_02_7_additional.jpg,a woman wearing black and white patterned pants,2
id_00003286,id_00003286/WOMEN_Tees_Tanks_id_00003286_01_2_side.jpg,a woman wearing a black and white top,1
id_00003286,id_00003286/WOMEN_Tees_Tanks_id_00003286_01_3_back.jpg,the back view of a woman wearing a white shirt with black and white flowers,1
id_00003287,id_00003287/WOMEN_Sweatshirts_Hoodies_id_00003287_01_1_front.jpg,the model wears a blue and white striped hoodie,1
id_00003289,id_00003289/WOMEN_Dresses_id_00003289_01_1_front.jpg,the black dress is made from lace and has a scoop neckline,3
id_00003289,id_00003289/WOMEN_Dresses_id_00003289_01_7_additional.jpg,a woman in a black dress posing for a picture,3
id_00003289,id_00003289/WOMEN_Dresses_id_00003289_02_2_side.jpg,a woman in a white dress posing for the camera,3
id_00003290,id_00003290/MEN_Pants_id_00003290_01_1_front.jpg,the man is wearing black and white sweatpants,2
id_00003290,id_00003290/MEN_Pants_id_00003290_01_2_side.jpg,a man wearing black and white joggers,2
id_00003291,id_00003291/WOMEN_Tees_Tanks_id_00003291_02_1_front.jpg,a woman wearing a striped top,1
id_00003291,id_00003291/WOMEN_Tees_Tanks_id_00003291_02_2_side.jpg,a woman in a striped top and white shorts,1
id_00003292,id_00003292/WOMEN_Rompers_Jumpsuits_id_00003292_02_1_front.jpg,the back view of a woman wearing a white and blue floral print romper,3
id_00003292,id_00003292/WOMEN_Rompers_Jumpsuits_id_00003292_02_4_full.jpg,a woman in a white and black print romper,3
id_00003293,id_00003293/WOMEN_Shorts_id_00003293_03_2_side.jpg,a woman wearing shorts with pockets,2
id_00003293,id_00003293/WOMEN_Shorts_id_00003293_03_3_back.jpg,the shorts are made from linen and have a high waist,2
id_00003293,id_00003293/WOMEN_Shorts_id_00003293_03_4_full.jpg,a woman wearing shorts and a white shirt,2
id_00003293,id_00003293/WOMEN_Shorts_id_00003293_03_7_additional.jpg,the shorts are made from a light colored fabric,2
id_00003293,id_00003293/WOMEN_Shorts_id_00003293_04_2_side.jpg,the shorts are pink and have pockets on the side,2
id_00003293,id_00003293/WOMEN_Shorts_id_00003293_04_7_additional.jpg,the shorts are pink and have pockets on the sides,2
id_00003293,id_00003293/WOMEN_Shorts_id_00003293_08_4_full.jpg,a woman wearing shorts and a green shirt,2
id_00003294,id_00003294/WOMEN_Graphic_Tees_id_00003294_01_1_front.jpg,a woman wearing a baseball jersey and shorts,1
id_00003294,id_00003294/WOMEN_Graphic_Tees_id_00003294_01_2_side.jpg,a woman with a white shirt and black pants,1
id_00003296,id_00003296/WOMEN_Pants_id_00003296_02_1_front.jpg,a woman wearing a white and black acdc shirt,2
id_00003296,id_00003296/WOMEN_Pants_id_00003296_02_3_back.jpg,a woman wearing grey pants and a top,2
id_00003297,id_00003297/MEN_Shorts_id_00003297_01_1_front.jpg,a man wearing ripped denim shorts and a t - shirt,2
id_00003297,id_00003297/MEN_Shorts_id_00003297_01_3_back.jpg,the back view of a man wearing jeans shorts,2
id_00003297,id_00003297/MEN_Shorts_id_00003297_01_6_flat.jpg,a pair of blue denim shorts with holes and holes,2
id_00003297,id_00003297/MEN_Shorts_id_00003297_02_1_front.jpg,a man wearing ripped denim shorts and a maroon t - shirt,2
id_00003297,id_00003297/MEN_Shorts_id_00003297_02_2_side.jpg,the man is wearing a maroon t - shirt and blue denim shorts,2
id_00003301,id_00003301/MEN_Pants_id_00003301_01_3_back.jpg,the back view of a man wearing a red sweater and black pants,2
id_00003301,id_00003301/MEN_Pants_id_00003301_02_1_front.jpg,a man in a black sweater and grey pants,2
id_00003301,id_00003301/MEN_Pants_id_00003301_02_2_side.jpg,a man in grey sweatpants and sneakers,2
id_00003301,id_00003301/MEN_Pants_id_00003301_02_3_back.jpg,the back view of a man wearing grey sweatpants,2
id_00003309,id_00003309/WOMEN_Shorts_id_00003309_02_2_side.jpg,a woman wearing a black top and yellow lemons on her shorts,2
id_00003309,id_00003309/WOMEN_Shorts_id_00003309_02_3_back.jpg,the shorts are printed with lemons,2
id_00003310,id_00003310/WOMEN_Sweaters_id_00003310_01_1_front.jpg,a woman in a hat and fringe jacket,1
id_00003310,id_00003310/WOMEN_Sweaters_id_00003310_01_7_additional.jpg,a woman in a hat and sweater with tassels,1
